Sentence ID,Concept ID,Level 1,Level 2,Level 3
1376,C0392674,0,0,1
1376,C0424092,0,0,1
1376,C0425082,0,0,1
1376,C0557875,0,0,1
1376,C0581879,0,0,1
1376,C0596170,1,1,0
1376,C2129214,0,0,1
1377,C0001241,0,0,1
1377,C0015726,0,0,1
1377,C0016382,0,0,1
1377,C0028643,1,1,1
1377,C0030193,0,0,1
1377,C0030318,0,0,1
1377,C0231303,0,0,1
1377,C0233469,0,0,1
1377,C0581879,0,0,1
1377,C0587054,0,0,1
1378,C0007398,0,0,1
1379,C0015967,0,0,1
1379,C0030252,1,1,0
1379,C0036104,0,0,1
1380,C0038990,0,0,1
1380,C0156404,0,0,1
1380,C0220870,0,0,1
1380,C0242362,0,0,1
1380,C0424092,0,0,1
1381,C0036104,1,1,1
1382,C0027497,1,1,1
1382,C0042963,0,0,1
1382,C1262477,1,1,1
1382,C1971624,1,1,0
1384,C1262477,1,1,1
1384,C1971624,1,1,0
1385,C0424092,0,0,1
1386,C0392171,0,0,1
1387,C0002957,0,0,1
1387,C0015726,0,0,1
1387,C0036104,0,0,1
1387,C0043094,1,1,1
1387,C0220870,0,0,1
1387,C0392674,0,0,1
1387,C0424092,0,0,1
1387,C0557875,1,1,1
1388,C0009806,1,1,0
1388,C0036104,0,0,1
1389,C0235239,0,0,1
1389,C0392674,0,0,1
1390,C0018681,1,1,0
1391,C0042571,0,0,1
1391,C0220870,1,1,1
1392,C0016382,0,0,1
1392,C0030193,1,1,1
1392,C0036104,0,0,1
1392,C0233730,0,0,1
1392,C0458256,1,1,0
1392,C0497406,0,0,1
1392,C0522165,0,0,1
1392,C0557885,0,0,1
1392,C0581879,0,0,1
1392,C0581912,0,1,0
1393,C0220870,0,0,1
1393,C0522165,0,0,1
1393,C0581879,0,0,1
1394,C0001241,0,0,1
1394,C0001973,0,0,1
1394,C0003467,1,1,0
1394,C0009806,1,1,0
1394,C0011057,0,0,1
1394,C0011206,0,0,1
1394,C0015726,0,0,1
1394,C0020175,0,0,1
1394,C0028081,0,0,1
1394,C0028643,1,1,1
1394,C0030193,0,0,1
1394,C0036104,0,0,1
1394,C0036973,0,0,1
1394,C0037317,0,0,1
1394,C0038990,1,1,1
1394,C0043387,1,1,1
1394,C0085593,0,0,1
1394,C0220870,0,0,1
1394,C0233624,0,0,1
1394,C0233730,0,0,1
1394,C0236000,0,0,1
1394,C0239511,0,0,1
1394,C0425082,0,0,1
1394,C0425101,0,0,1
1394,C0522165,0,0,1
1394,C0542313,0,0,1
1394,C0581879,0,0,1
1394,C0587054,1,1,1
1394,C1971624,1,1,0
1394,C3672010,0,0,1
1394,C4075722,0,0,1
1394,c0037317,0,0,1
1396,C0001241,0,0,1
1396,C0015726,0,0,1
1396,C0028643,1,1,1
1396,C0036973,0,0,1
1396,C0040822,0,0,1
1396,C0085593,0,0,1
1396,C0220870,0,0,1
1396,C0239511,0,0,1
1396,C0239832В,0,1,1
1396,C0241042,0,0,1
1397,C0015672,1,1,0
1397,C0232462,0,1,0
1397,C0557875,0,0,1
1398,C0232462,0,1,0
1398,C0497406,1,1,1
1399,C0009676,1,1,0
1399,C0012833,1,1,0
1399,C0018681,1,1,0
1399,C0027497,1,1,1
1399,C0042963,0,0,1
1399,C0220870,0,0,1
1399,C0521008,0,0,1
1400,C0028081,1,1,1
1400,C0028084,1,1,0
1400,C0038990,1,1,1
1400,C0220870,0,0,1
1400,C0233730,0,0,1
1401,C0043094,1,1,1
1402,C0581879,0,0,1
1402,C0812387,0,0,1
1402,C1688635,1,1,0
1403,C0024517,1,1,1
1403,C0220870,0,0,1
1403,C0233730,0,0,1
1403,C0278016,0,0,1
1403,C0522165,0,0,1
1404,C0424092,0,0,1
1405,C0015967,0,0,1
1405,C0497406,1,1,1
1408,C0028643,0,0,1
1409,C0018616,0,0,1
1409,C0233730,0,0,1
1410,C0015726,0,0,1
1410,C0043387,0,0,1
1410,C0278180,0,0,1
1411,C0015967,0,0,1
1411,C0425101,0,0,1
1411,C0438697,0,0,1
1413,C0020175,1,1,1
1413,C0038990,0,0,1
1413,C0233730,1,1,1
1413,C0557875,0,0,1
1414,C0001241,0,0,1
1414,C0028643,1,1,1
1414,C0030318,0,0,1
1415,C0015726,0,0,1
1415,C0038999,0,0,1
1415,C0575805,0,0,1
1416,C0007859,1,1,1
1416,C0030193,1,1,1
1416,C0232461,1,1,0
1417,C0033774,0,0,1
1417,C0314719,0,1,1
1417,C0424092,0,0,1
1418,C0002957,0,0,1
1418,C0004095,0,0,1
1418,C0015726,0,0,1
1418,C0027338,0,0,1
1418,C0030193,1,1,1
1418,C0314719,0,1,1
1418,C1262477,0,0,1
1419,C0028643,0,0,1
1419,C0038999,0,0,1
1419,C0242362,0,0,1
1419,C0392674,1,1,1
1419,C0557875,0,0,1
1420,C0001241,0,0,1
1420,C0002957,0,0,1
1422,C0020175,0,0,1
1423,C0917801,1,1,1
1423,C1971624,1,1,0
1424,C0028643,0,0,1
1424,C0392674,1,1,1
1424,C0557875,0,0,1
1425,C0028643,0,0,1
1425,C0036104,1,1,1
1425,C0085633,0,0,1
1425,C1971624,1,1,0
1426,C0001241,0,0,1
1426,C0028643,0,0,1
1426,C0036104,0,0,1
1426,C0036973,0,0,1
1426,C0038999,0,0,1
1426,C0042963,0,0,1
1426,C0392674,0,0,1
1426,C0424091,0,0,1
1427,C0424092,0,0,1
1428,C0036104,0,0,1
1428,C0425082,0,0,1
1429,C0015726,0,0,1
1429,C0038990,1,1,1
1429,C0040822,1,1,1
1429,C0233730,0,0,1
1429,C0860645,1,1,0
1429,C0917801,1,1,1
1431,C0011206,0,0,1
1431,C0015967,0,0,1
1431,C0020175,0,0,1
1431,C0028081,1,1,1
1431,C0028643,0,0,1
1431,C0038990,1,1,1
1431,C0038999,0,0,1
1431,C0085633,0,0,1
1431,C0220870,0,0,1
1431,C0233730,0,0,1
1431,C0542313,0,0,1
1431,C0558078,1,1,0
1431,C3839824,0,0,1
1431,C4075722,0,1,1
1432,C0240327В,1,1,1
1432,C0917801,1,1,1
1433,C0011206,0,0,1
1433,C0020175,0,0,1
1433,C0038990,0,0,1
1434,C0581879,0,0,1
1435,C0000765,0,1,1
1435,C0009806,1,1,0
1435,C0028081,1,1,1
1435,C0038990,1,1,1
1435,C0043094,1,1,1
1435,C0220870,0,0,1
1435,C0233730,0,0,1
1435,C0438697,1,1,1
1435,C0700590,1,1,1
1436,C0009806,1,1,0
1436,C0038990,1,1,1
1436,C0233730,0,0,1
1436,C0233763,0,0,1
1437,C0001241,0,0,1
1437,C0015726,0,0,1
1437,C0016382,0,0,1
1437,C0036104,0,0,1
1438,C0001241,0,0,1
1438,C0036104,0,0,1
1438,C4075722,0,0,1
1439,C0028643,0,0,1
1439,C0220870,0,0,1
1439,C0239832В,0,0,1
1439,C0392674,1,1,1
1439,C0542313,0,0,1
1439,C0557875,0,0,1
1439,C0581879,0,0,1
1439,C0587054,0,0,1
1439,C0812387,0,0,1
1440,C0001241,0,0,1
1440,C0003467,1,1,0
1440,C0015967,0,0,1
1440,C0030318,1,1,1
1440,C0036104,0,0,1
1440,C0086769,1,1,1
1440,C0231403,0,1,0
1440,C0232462,0,1,0
1440,C0425082,0,0,1
1440,C0700031,1,1,0
1440,C0917801,1,1,1
1440,C3839824,0,0,1
1441,C0424092,0,0,1
1442,C0042963,0,0,1
1442,C0233660,0,0,1
1442,C0278016,0,0,1
1442,C0425082,0,0,1
1442,C2129214,0,0,1
1444,C0011991,1,1,1
1444,C0027497,1,1,1
1444,C0028643,0,0,1
1444,C0037317,0,0,1
1444,C0042963,0,0,1
1444,C0235309,1,1,1
1444,C0542313,0,0,1
1444,c0037317,0,0,1
1445,C0019080,0,0,1
1445,C0036104,0,0,1
1446,C0235309,1,1,1
1447,C0001241,0,0,1
1447,C0015967,0,0,1
1447,C0016382,0,0,1
1447,C0020175,0,0,1
1447,C0026603,0,0,1
1447,C0027497,1,1,1
1447,C0028643,0,0,1
1447,C0030318,0,0,1
1447,C0036104,0,0,1
1447,C0038990,0,0,1
1447,C0042963,0,0,1
1447,C0085633,0,0,1
1447,C0086769,0,0,1
1447,C0232431,0,0,1
1447,C0233469,0,0,1
1447,C0235146,0,0,1
1447,C0239511,0,0,1
1447,C0278180,0,0,1
1447,C0344232,1,1,1
1447,C0424092,0,0,1
1447,C0424117,1,1,0
1447,C0425082,0,0,1
1447,C0425251,0,0,1
1447,C0438697,1,1,1
1447,C0455769,1,1,0
1447,C0522165,0,0,1
1447,C0542313,0,0,1
1447,C0557885,0,0,1
1447,C0700590,0,0,1
1447,C0812387,0,0,1
1447,C1456784,0,0,1
1448,C0004095,0,0,1
1448,C0004604,0,0,1
1448,C0015967,0,0,1
1448,C0028643,0,0,1
1448,C0030193,0,0,1
1448,C0037317,0,0,1
1448,C0038990,0,0,1
1448,C0231303,0,0,1
1448,C0232197,0,0,1
1448,C0242362,0,0,1
1448,C0278140,0,0,1
1448,C0424092,0,0,1
1448,C0438697,1,1,1
1448,C0455270,0,0,1
1448,C0700590,0,0,1
1448,c0037317,0,0,1
1449,C0028643,0,0,1
1450,C0015967,0,0,1
1451,C0001241,0,1,1
1452,C0015672,1,1,0
1452,C0027497,1,1,1
1452,C0042571,1,1,1
1452,C0042963,0,0,1
1452,C0557875,0,0,1
1454,C0015672,1,1,0
1454,C0027497,1,1,1
1454,C0028081,1,1,1
1454,C0038990,1,1,1
1454,C0042963,0,0,1
1454,C0220870,0,0,1
1454,C0231303,0,0,1
1454,C0233730,0,0,1
1454,C0557875,0,0,1
1456,C0003467,1,1,0
1456,C0917801,1,1,1
1457,C0009806,1,1,0
1458,C0009676,1,1,0
1458,C0015726,0,0,1
1458,C0424091,0,0,1
1458,C0424092,0,0,1
1459,C0521008,0,0,1
1460,C0424091,0,1,1
1460,C1562291,0,1,1
1463,C0015967,0,0,1
1463,C0036104,0,0,1
1465,C0011057,0,0,1
1465,C0015726,0,0,1
1465,C0235239,0,0,1
1465,C1262477,1,1,1
1466,C0018681,1,1,0
1466,C0028081,1,1,1
1466,C0028643,0,0,1
1466,C0038990,1,1,1
1466,C0085628,0,0,1
1466,C0220870,0,0,1
1466,C0233730,0,0,1
1466,C0438697,0,0,1
1466,C0700590,0,0,1
1467,C0424092,0,0,1
1467,C0581879,0,0,1
1468,C0028081,1,1,1
1468,C0038990,1,1,1
1468,C0220870,0,0,1
1468,C0233660,0,0,1
1468,C0233730,0,0,1
1468,C0424092,0,0,1
1468,C0521008,0,0,1
1468,C0542476,1,1,1
1469,C0009806,1,1,0
1469,C0028081,1,1,1
1469,C0038990,1,1,1
1469,C0220870,0,0,1
1469,C0233730,0,0,1
1469,C0424092,0,0,1
1469,C0425766,0,0,1
1470,C0027497,1,1,1
1470,C0042963,0,0,1
1471,C0001241,0,0,1
1471,C0015726,0,0,1
1471,C0028643,0,0,1
1471,C0220870,0,0,1
1471,C0424092,0,0,1
1471,C0542313,0,0,1
1471,C4075722,0,1,1
1472,C0036104,0,0,1
1472,C0042963,0,0,1
1473,C0002957,0,0,1
1473,C0392674,0,0,1
1473,C0424092,0,0,1
1473,C0557875,1,1,1
1475,C0036973,0,0,1
1475,C0085593,0,0,1
1476,C0001241,0,0,1
1476,C0036973,0,0,1
1476,C0085593,0,0,1
1476,C0424092,0,0,1
1476,C0581879,0,0,1
1477,C0028081,0,1,1
1477,C0038990,1,1,1
1477,C0220870,0,0,1
1477,C0233730,0,0,1
1478,C0009806,1,1,0
1480,C0013144,1,1,0
1480,C0018616,0,0,1
1481,C0030193,0,0,1
1481,C0424092,0,0,1
1482,C0581879,0,0,1
1483,C0002170,0,1,1
1483,C1262477,1,1,1
1485,C0001241,0,0,1
1485,C0028643,0,0,1
1485,C0233763,0,0,1
1485,C0239511,0,0,1
1485,C0424092,0,0,1
1486,C0007859,1,1,1
1486,C0018681,1,1,0
1486,C0030193,1,1,1
1486,C0221785,0,0,1
1486,C0236000,1,1,1
1486,C0240327В,1,1,1
1486,C0424444,0,0,1
1486,C0455270,0,0,1
1489,C0027497,1,1,1
1489,C0042963,0,0,1
1490,C0043387,1,1,1
1491,C0033774,1,1,1
1491,C0036104,0,0,1
1491,C0425082,0,0,1
1492,C0015726,0,0,1
1492,C0038990,0,0,1
1493,C0038990,0,0,1
1493,C0232462,0,1,0
1494,C0011991,1,1,1
1494,C0424092,0,0,1
1495,C0001973,0,0,1
1495,C0030318,0,0,1
1496,C0026821,0,0,1
1496,C0028643,0,0,1
1496,C0030193,0,0,1
1496,C0037317,0,0,1
1496,C0037763,1,1,1
1496,C0038990,1,1,1
1496,C0040822,1,1,1
1496,C0233730,0,0,1
1496,C0424091,1,1,1
1496,C0542313,0,0,1
1496,C1562291,1,1,1
1496,c0037317,0,0,1
1497,C0015726,0,0,1
1497,C0235283,1,1,1
1497,C0425082,0,0,1
1497,C0557875,0,0,1
1498,C0015967,1,1,1
1498,C0028643,0,0,1
1498,C0036973,0,0,1
1498,C0085593,1,1,1
1499,C0001241,0,0,1
1499,C0011206,0,0,1
1499,C0036104,0,0,1
1499,C0424092,0,0,1
1500,C0028643,0,0,1
1500,C0036973,0,0,1
1500,C0085593,1,1,1
1500,C0085633,0,0,1
1500,C0220870,0,0,1
1500,C0344232,0,0,1
1500,C0521008,0,0,1
1500,C0581879,0,0,1
1500,C0587054,0,0,1
1501,C0011124,1,1,0
1502,C0015726,0,0,1
1502,C0043387,0,0,1
1502,C0220870,0,0,1
1502,C0424092,0,0,1
1502,C0917801,1,1,1
1503,C0030252,1,1,0
1503,C0220870,0,0,1
1503,C0235239,0,0,1
1503,C4075722,0,0,1
1504,C0038990,1,1,1
1504,C0233730,0,0,1
1504,C0424555,0,1,0
1504,C0581879,0,0,1
1505,C0001241,0,0,1
1505,C0004604,0,0,1
1505,C0008031,0,0,1
1505,C0015726,0,0,1
1505,C0015967,0,0,1
1505,C0018681,1,1,0
1505,C0024031,0,0,1
1505,C0030193,1,1,1
1505,C0036104,0,0,1
1505,C0149931,1,1,0
1505,C0221785,0,0,1
1505,C0278140,0,0,1
1505,C0424092,0,0,1
1505,C0877781,0,0,1
1506,C0015726,0,0,1
1506,C0015967,0,0,1
1506,C0036104,0,0,1
1506,C0038999,0,0,1
1506,C0149931,1,1,0
1506,C0425082,0,0,1
1506,C0582093,0,0,1
1506,C0877781,0,0,1
1507,C0027497,1,1,1
1507,C0042963,0,0,1
1507,C1262477,1,1,1
1508,C0015726,0,0,1
1508,C0028643,0,0,1
1508,C0038999,0,0,1
1508,C0542313,0,0,1
1508,C3672010,0,0,1
1509,C0038990,1,1,1
1509,C0043094,1,1,1
1509,C0233730,0,0,1
1510,C0028643,0,0,1
1511,C0001241,0,0,1
1511,C0018681,1,1,0
1511,C0424091,0,0,1
1511,C0424092,0,0,1
1511,C1262477,1,1,1
1511,C1562291,0,0,1
1511,C1971624,1,1,0
1512,C0002957,0,0,1
1513,C0012833,1,1,0
1513,C0027497,1,1,1
1513,C0042963,0,0,1
1513,C0220870,0,0,1
1514,C0011206,0,0,1
1514,C0020175,0,0,1
1514,C0232462,1,1,0
1514,C0560617,0,0,1
1516,C0011206,0,0,1
1516,C0015726,0,0,1
1516,C0016382,0,0,1
1516,C0020175,0,0,1
1516,C0030318,0,0,1
1516,C0036104,0,0,1
1516,C0038999,0,0,1
1516,C0392674,0,0,1
1516,C0424092,0,0,1
1517,C0015967,0,0,1
1517,C0028081,1,1,1
1517,C0036104,0,0,1
1517,C0038990,1,1,1
1517,C0042963,0,0,1
1517,C0220870,0,0,1
1517,C0233730,0,0,1
1517,C0425766,0,0,1
1517,C0700590,1,1,0
1518,C0018681,1,1,0
1518,C0043094,0,0,1
1518,C0424092,0,0,1
1519,C0028081,1,1,1
1519,C0028643,0,0,1
1519,C0036104,0,0,1
1519,C0038990,1,1,1
1519,C0038999,0,0,1
1519,C0220870,0,0,1
1519,C0233730,0,0,1
1519,C0424092,0,0,1
1519,C0425251,0,0,1
1519,C0542313,0,0,1
1519,C0560617,0,0,1
1519,C4075722,1,1,1
1520,C0038990,1,1,1
1520,C0233730,0,0,1
1521,C0015672,1,1,0
1521,C0232197,0,0,1
1521,C0232462,0,1,0
1521,C0557875,0,0,1
1522,C0425082,0,0,1
1522,C0581879,0,0,1
1522,C2939147,0,0,1
1523,C0009806,1,1,0
1523,C0015726,0,0,1
1523,C0028643,0,0,1
1523,C0235160,1,1,1
1523,C0242362,0,0,1
1523,C0424235,0,0,1
1523,C3887611,1,1,1
1524,C0002957,0,0,1
1524,C0392674,0,0,1
1524,C0424092,0,0,1
1524,C0425251,0,0,1
1524,C0557875,1,1,1
1525,C0917801,1,1,1
1526,C0018681,1,1,0
1526,C0344232,0,1,1
1527,C0015726,0,0,1
1527,C0036104,0,0,1
1527,C0220870,0,0,1
1527,C0235309,0,0,1
1527,C0424092,0,0,1
1528,C0043387,1,1,1
1529,C0038999,0,0,1
1530,C0043094,0,1,1
1531,C0028643,0,0,1
1531,C0030193,0,0,1
1531,C0037317,0,0,1
1531,C0232462,1,1,0
1531,C0455270,0,0,1
1531,c0037317,0,0,1
1532,C0027497,1,1,1
1532,C0042963,0,0,1
1533,C0001973,0,0,1
1533,C0028643,0,0,1
1533,C0220870,0,0,1
1533,C0581879,0,0,1
1533,C0587054,0,0,1
1534,C0004095,0,0,1
1534,C0033774,0,0,1
1534,C0220870,0,0,1
1534,C0232462,0,1,0
1534,C0233763,0,0,1
1534,C0850674,0,0,1
1536,C0033774,0,0,1
1536,C0233624,0,0,1
1537,C0015726,0,0,1
1538,C0015726,0,0,1
1538,C0038990,1,1,1
1538,C0042571,1,1,1
1538,C0233730,0,0,1
1539,C0038990,1,1,1
1539,C0233730,0,0,1
1539,C0557878,0,0,1
1540,C0015672,1,1,0
1540,C0233730,0,0,1
1540,C0557875,0,0,1
1540,C2129214,1,1,1
1541,C0009806,1,1,0
1541,C0012833,1,1,0
1541,C0027497,1,1,1
1541,C0042963,0,0,1
1541,C0220870,0,0,1
1541,C0424092,0,0,1
1542,C0004604,0,1,1
1542,C0018681,1,1,0
1542,C0024031,0,0,1
1542,C0030193,1,1,1
1542,C0085628,0,0,1
1542,C0149931,1,1,0
1542,C0455270,1,1,1
1542,C0877781,0,0,1
1543,C0015726,0,0,1
1543,C0028084,1,1,0
1543,C0028643,0,0,1
1543,C0220870,0,0,1
1543,C0233763,1,1,1
1543,C0424092,0,0,1
1544,C0015726,0,0,1
1544,C0030318,0,0,1
1544,C0438697,0,0,1
1544,C0557885,0,0,1
1544,C0581879,0,0,1
1545,C0001973,0,0,1
1545,C0003467,1,1,0
1545,C0877781,0,0,1
1546,C0001241,0,0,1
1546,C0036104,0,0,1
1546,C0521008,0,0,1
1547,C0002957,0,0,1
1547,C0003467,1,1,0
1547,C0015967,0,0,1
1547,C0028643,0,0,1
1547,C0030318,0,0,1
1547,C0036104,0,0,1
1547,C0038999,0,0,1
1547,C0231303,0,0,1
1547,C0231403,1,1,0
1547,C0239511,0,0,1
1547,C0392674,0,0,1
1547,C0424092,0,0,1
1547,C0438697,0,0,1
1547,C0522057,0,0,1
1547,C0557875,1,1,1
1548,C0002957,0,0,1
1548,C0003467,1,1,0
1548,C0700031,1,1,0
1549,C0001241,0,0,1
1549,C0028643,0,0,1
1549,C0030193,0,0,1
1549,C0036104,0,0,1
1549,C0037317,0,0,1
1549,C0425082,0,0,1
1549,C0425101,0,0,1
1549,C0521008,0,0,1
1549,c0037317,0,0,1
1550,C0027497,1,1,1
1550,C0042963,0,0,1
1550,C0043387,1,1,1
1550,C0392674,0,0,1
1550,C0424092,0,0,1
1550,C0438697,1,1,1
1550,C0557875,0,0,1
1550,C0917801,1,1,1
1552,C0030193,0,0,1
1552,C0220870,0,0,1
1552,C0581879,0,0,1
1552,C4075722,0,1,1
1554,C0004604,0,1,1
1554,C0015672,1,1,0
1554,C0024031,0,0,1
1554,C0030193,1,1,1
1554,C0557875,0,0,1
1555,C0027497,1,1,1
1555,C0042963,0,0,1
1555,C1262477,1,1,1
1555,C2364087,0,1,0
1556,C0001973,1,1,1
1556,C0015967,0,0,1
1556,C0038990,0,0,1
1556,C0233660,0,0,1
1556,C0240327В,0,0,1
1556,C0542476,1,1,1
1556,C0581879,0,0,1
1557,C0085593,0,0,1
1557,C0522165,1,1,1
1557,C0581879,0,0,1
1558,C0028643,0,0,1
1558,C0239511,0,0,1
1558,C0581879,0,0,1
1558,C0587054,0,0,1
1559,C0012833,1,1,0
1559,C0027497,1,1,1
1559,C0042963,0,0,1
1559,C0220870,0,0,1
1559,C1262477,1,1,1
1559,C2364087,0,1,0
1560,C0028081,1,1,1
1560,C0038990,1,1,1
1560,C0220870,0,0,1
1560,C0232431,0,0,1
1560,C0233730,0,0,1
1560,C0700590,0,1,0
1561,C0016382,0,0,1
1561,C0036104,0,0,1
1561,C0232462,0,1,0
1561,C1262477,1,1,0
1562,C0009806,1,1,0
1562,C0015726,0,0,1
1562,C0085632,1,1,0
1563,C0000765,1,1,1
1563,C0001241,0,0,1
1563,C0020175,1,1,1
1563,C0036104,0,0,1
1563,C0038999,0,0,1
1563,C0043094,1,1,1
1563,C0438697,1,1,1
1564,C0009806,1,1,0
1564,C0015672,1,1,0
1564,C0015726,0,0,1
1564,C0026821,0,0,1
1564,C0038506,0,0,1
1564,C0038990,0,0,1
1564,C0043094,1,1,1
1564,C0232197,0,0,1
1564,C0557875,0,0,1
1564,C0702166,1,1,0
1564,C0917801,1,1,1
1565,C0038990,1,1,1
1565,C0043094,1,1,1
1565,C0233730,0,0,1
1565,C0234238,1,1,0
1565,C0557878,1,1,1
1565,C1262477,0,1,1
1566,C0009806,1,1,0
1566,C0027497,1,1,1
1566,C0042963,0,0,1
1566,C0917801,1,1,1
1567,C0027497,1,1,1
1567,C0042963,0,0,1
1567,C0917801,1,1,1
1568,C0009806,1,1,0
1568,C0424092,0,0,1
1569,C0003467,1,1,0
1569,C0028081,0,0,1
1569,C0028643,0,0,1
1569,C0036973,0,0,1
1569,C0037320,0,0,1
1569,C0038990,0,0,1
1569,C0085633,0,0,1
1569,C0220870,0,0,1
1569,C0232292,0,0,1
1569,C0235108,0,0,1
1569,C0242362,0,0,1
1569,C0344315,0,0,1
1569,C0392674,0,0,1
1569,C0424565,0,1,0
1569,C0425251,0,0,1
1569,C0542313,0,0,1
1569,C0581879,0,0,1
1569,C0587054,0,0,1
1570,C0220870,0,0,1
1570,C0581879,0,0,1
1570,C0917801,1,1,1
1571,C0001241,0,0,1
1571,C0004095,0,0,1
1571,C0030252,1,1,0
1571,C0036973,0,0,1
1571,C0235108,0,1,1
1571,C0235239,0,0,1
1571,C0424092,0,0,1
1571,C0581879,0,0,1
1571,C0849963,0,1,0
1572,C0028643,0,0,1
1572,C0424092,0,0,1
1574,C0019993,1,1,0
1574,C0032227,1,1,0
1575,C0001973,0,0,1
1575,C0038999,0,0,1
1575,C0178417,1,1,1
1575,C0917801,1,1,1
1576,C0033774,0,0,1
1576,C0232462,0,1,0
1576,C0917801,1,1,1
1577,C0016382,0,0,1
1577,C0038999,0,0,1
1577,C0917801,1,1,1
1578,C0028643,0,0,1
1578,C0392674,0,0,1
1578,C0557875,0,0,1
1579,C0043094,1,1,1
1580,C0027497,1,1,1
1580,C0042963,0,0,1
1581,C0016382,0,0,1
1581,C0424092,0,0,1
1581,C0581879,0,0,1
1581,C0600142,0,0,1
1581,C2939147,0,1,1
1582,C0038990,1,1,1
1582,C0233730,0,0,1
1583,C0027497,1,1,1
1583,C0042963,0,0,1
1583,C0220870,0,0,1
1584,C0016382,0,0,1
1584,C0028643,0,0,1
1585,C0028643,0,0,1
1585,C0220870,0,0,1
1585,C0522165,0,0,1
1585,C0542313,0,0,1
1585,C0581879,0,0,1
1585,C0587054,0,0,1
1585,C4075722,0,1,1
1586,C0036104,0,0,1
1587,C0027497,1,1,1
1587,C0042963,0,0,1
1588,C0038999,0,0,1
1588,C0392674,0,0,1
1589,C0016382,0,0,1
1589,C0149931,1,1,0
1589,C0877781,0,0,1
1591,C0027497,1,1,1
1591,C0038999,0,0,1
1591,C0042963,0,0,1
1591,C0392674,0,0,1
1592,C0018681,1,1,0
1593,C0042963,0,0,1
1595,C0036104,0,0,1
1595,C0038999,0,0,1
1595,C0392674,0,0,1
1595,C0581879,0,0,1
1596,C0018681,1,1,0
1596,C0030193,1,1,1
1597,C0043387,1,1,1
1597,C1262477,1,1,1
1598,C0028081,1,1,1
1598,C0028643,0,0,1
1598,C0038990,1,1,1
1598,C0043094,1,1,1
1598,C0220870,0,0,1
1598,C0233730,0,0,1
1599,C0015967,0,0,1
1599,C0030193,0,0,1
1599,C0036104,0,0,1
1599,C0043094,0,0,1
1599,C0220870,0,0,1
1599,C0239833,0,0,1
1599,C0278140,0,0,1
1599,C0522165,0,1,1
1599,C0557885,0,0,1
1599,C0581879,0,0,1
1599,C2939147,0,0,1
1600,C0018616,1,1,1
1600,C0026821,0,0,1
1600,C0425082,0,0,1
1602,C0001241,0,0,1
1602,C0001973,0,0,1
1602,C0027497,1,1,1
1602,C0028643,1,1,1
1602,C0042963,0,0,1
1602,C0235239,0,0,1
1602,C0239832В,0,1,1
1603,C0003467,1,1,0
1603,C0028643,0,0,1
1603,C0220870,0,0,1
1603,C0542313,0,0,1
1603,C0917801,1,1,1
1604,C0015967,0,0,1
1604,C0036104,0,0,1
1604,C0392171,0,0,1
1604,C0700148,1,1,1
1605,C0016204,1,1,0
1605,C0424092,0,0,1
1605,C2129214,1,1,1
1606,C0001241,0,0,1
1606,C0003467,1,1,0
1606,C0010399,1,1,0
1606,C0036104,1,1,1
1606,C0392674,1,1,1
1606,C0438697,1,1,0
1606,C0557875,0,0,1
1606,C4074971,0,1,0
1607,C0002957,0,0,1
1607,C0035258,1,1,1
1607,C0040264,1,1,0
1607,C0392674,0,0,1
1607,C0424092,0,0,1
1607,C0424235,0,0,1
1607,C0557875,1,1,1
1607,C3887611,1,1,1
1608,C0035258,1,1,1
1608,C0424235,0,0,1
1608,C3887611,1,1,1
1609,C0002957,0,0,1
1609,C0016382,0,0,1
1609,C0392674,0,0,1
1609,C0424092,0,0,1
1609,C0557875,1,1,1
1610,C0002957,0,0,1
1610,C0392674,0,0,1
1610,C0424092,0,0,1
1610,C0557875,1,1,1
1611,C0009806,1,1,0
1611,C0043094,1,1,1
1612,C0009806,1,1,0
1612,C0018616,1,1,1
1612,C0026821,0,0,1
1612,C0043094,1,1,1
1612,C0424092,0,0,1
1612,C0554978,0,0,1
1613,C0042963,0,0,1
1614,C0018681,1,1,0
1614,C0027497,1,1,1
1614,C0033893,1,1,0
1614,C0042963,0,0,1
1614,C0233494,1,1,1
1614,C0581879,0,0,1
1616,C0027497,1,1,1
1616,C0036973,0,0,1
1616,C0042963,0,0,1
1616,C0234369,1,1,0
1616,C0581879,0,0,1
1618,C0015726,0,0,1
1618,C0015967,0,0,1
1619,C1262477,1,1,1
1620,C0015726,0,0,1
1620,C0015967,0,0,1
1620,C0016382,0,0,1
1620,C0030318,0,0,1
1620,C0036104,0,0,1
1620,C0220870,0,0,1
1620,C0424166,0,0,1
1620,C0560617,0,0,1
1621,C0020175,1,1,1
1621,C0581879,0,0,1
1622,C0009806,1,1,0
1622,C0015967,0,0,1
1622,C0027497,1,1,1
1622,C0036104,0,0,1
1622,C0038990,1,1,1
1622,C0042963,0,0,1
1622,C0233730,0,0,1
1622,C0278016,0,0,1
1622,C0424092,0,0,1
1623,C1262477,0,1,1
1623,C1971624,1,1,0
1624,C0009806,1,1,0
1624,C0011991,0,0,1
1624,C0220870,0,0,1
1624,C0424092,0,0,1
1625,C0028643,0,0,1
1627,C0009806,1,1,0
1627,C1262477,1,1,1
1627,C1971624,0,1,0
1629,C0028643,0,0,1
1629,C0577027,1,1,1
